sub	cell	channel	voltage	switch	incongruency	coronal	sagittal	SC_RT	MC_RT	old_IAT	IAT_2003
9	incongruent_stay	FC4	-0.302356	0	1	1	2	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_stay	C3	-0.692108	0	1	2	0	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_stay	FCZ	-1.324204	0	1	1	1	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_stay	FZ	-1.512258	0	1	0	1	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_stay	F4	-1.238616	0	1	0	2	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_stay	FC3	-0.73728	0	1	1	0	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_stay	F3	-1.445264	0	1	0	0	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	PZ	2.657821	1	1	4	1	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	P4	3.915271	1	1	4	2	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	CP4	3.595186	1	1	3	2	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	C4	3.748835	1	1	2	2	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	P3	3.471518	1	1	4	0	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	CP3	2.89385	1	1	3	0	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	CPZ	1.912498	1	1	3	1	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	CZ	2.583316	1	1	2	1	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	FC4	4.16116	1	1	1	2	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	C3	2.98594	1	1	2	0	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	FCZ	3.328321	1	1	1	1	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	FZ	3.645874	1	1	0	1	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	F4	4.22046	1	1	0	2	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	FC3	3.898391	1	1	1	0	181.27775	262.83935	0.127571016	0.7678545
9	incongruent_switch	F3	4.081495	1	1	0	0	181.27775	262.83935	0.127571016	0.7678545
11	congruent_stay	PZ	1.059605	0	0	4	1	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	P4	0.422982	0	0	4	2	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	CP4	-0.715423	0	0	3	2	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	C4	-1.628313	0	0	2	2	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	P3	0.687678	0	0	4	0	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	CP3	-0.164522	0	0	3	0	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	CPZ	0.076352	0	0	3	1	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	CZ	-1.256104	0	0	2	1	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	FC4	-1.965044	0	0	1	2	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	C3	-0.586388	0	0	2	0	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	FCZ	-2.283061	0	0	1	1	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	FZ	-2.857264	0	0	0	1	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	F4	-2.714226	0	0	0	2	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	FC3	-1.567007	0	0	1	0	110.51785	171.14545	0.191008977	0.8682458
11	congruent_stay	F3	-2.575825	0	0	0	0	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	PZ	0.733793	1	0	4	1	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	P4	0.895187	1	0	4	2	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	CP4	-0.380222	1	0	3	2	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	C4	-0.732808	1	0	2	2	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	P3	0.470077	1	0	4	0	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	CP3	-0.46664	1	0	3	0	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	CPZ	0.647077	1	0	3	1	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	CZ	-0.914293	1	0	2	1	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	FC4	-1.123367	1	0	1	2	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	C3	-0.549691	1	0	2	0	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	FCZ	-2.524662	1	0	1	1	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	FZ	-3.557986	1	0	0	1	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	F4	-3.158209	1	0	0	2	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	FC3	-2.091787	1	0	1	0	110.51785	171.14545	0.191008977	0.8682458
11	congruent_switch	F3	-2.9201	1	0	0	0	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	PZ	0.861974	0	1	4	1	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	P4	0.848374	0	1	4	2	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	CP4	-0.519688	0	1	3	2	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	C4	-0.887049	0	1	2	2	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	P3	-0.344091	0	1	4	0	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	CP3	-1.089173	0	1	3	0	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	CPZ	-0.149656	0	1	3	1	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	CZ	-1.132561	0	1	2	1	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	FC4	-1.884084	0	1	1	2	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	C3	-1.617179	0	1	2	0	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	FCZ	-2.317738	0	1	1	1	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	FZ	-3.85149	0	1	0	1	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	F4	-3.016654	0	1	0	2	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	FC3	-1.965826	0	1	1	0	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_stay	F3	-4.446097	0	1	0	0	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	PZ	3.135812	1	1	4	1	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	P4	2.228932	1	1	4	2	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	CP4	2.049455	1	1	3	2	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	C4	1.387869	1	1	2	2	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	P3	2.16142	1	1	4	0	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	CP3	2.343825	1	1	3	0	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	CPZ	3.50924	1	1	3	1	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	CZ	2.954125	1	1	2	1	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	FC4	0.530726	1	1	1	2	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	C3	2.786589	1	1	2	0	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	FCZ	1.584066	1	1	1	1	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	FZ	0.270665	1	1	0	1	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	F4	0.014223	1	1	0	2	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	FC3	1.417905	1	1	1	0	110.51785	171.14545	0.191008977	0.8682458
11	incongruent_switch	F3	0.539167	1	1	0	0	110.51785	171.14545	0.191008977	0.8682458
14	congruent_stay	PZ	14.995924	0	0	4	1	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	P4	10.75384	0	0	4	2	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	CP4	7.654578	0	0	3	2	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	C4	4.889231	0	0	2	2	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	P3	13.847681	0	0	4	0	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	CP3	11.306858	0	0	3	0	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	CPZ	13.41908	0	0	3	1	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	CZ	10.694499	0	0	2	1	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	FC4	2.024176	0	0	1	2	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	C3	8.844904	0	0	2	0	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	FCZ	5.996548	0	0	1	1	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	FZ	-0.769467	0	0	0	1	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	F4	-1.713344	0	0	0	2	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	FC3	4.052793	0	0	1	0	95.75085	136.67945	0.2124844	0.8561086
14	congruent_stay	F3	-0.373411	0	0	0	0	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	PZ	17.05527	1	0	4	1	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	P4	13.028512	1	0	4	2	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	CP4	10.767497	1	0	3	2	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	C4	8.01822	1	0	2	2	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	P3	15.251143	1	0	4	0	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	CP3	13.976014	1	0	3	0	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	CPZ	16.095274	1	0	3	1	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	CZ	14.193898	1	0	2	1	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	FC4	5.41682	1	0	1	2	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	C3	11.906098	1	0	2	0	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	FCZ	10.308971	1	0	1	1	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	FZ	3.366783	1	0	0	1	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	F4	1.842199	1	0	0	2	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	FC3	7.52718	1	0	1	0	95.75085	136.67945	0.2124844	0.8561086
14	congruent_switch	F3	3.042144	1	0	0	0	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	PZ	12.92052	0	1	4	1	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	P4	9.668644	0	1	4	2	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	CP4	6.90281	0	1	3	2	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	C4	5.019837	0	1	2	2	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	P3	11.550189	0	1	4	0	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	CP3	10.14807	0	1	3	0	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	CPZ	11.116749	0	1	3	1	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	CZ	8.512203	0	1	2	1	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	FC4	3.498636	0	1	1	2	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	C3	8.334946	0	1	2	0	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	FCZ	5.965098	0	1	1	1	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	FZ	1.187668	0	1	0	1	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	F4	1.257378	0	1	0	2	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	FC3	4.774347	0	1	1	0	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_stay	F3	1.257816	0	1	0	0	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	PZ	12.728529	1	1	4	1	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	P4	9.165577	1	1	4	2	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	CP4	6.336149	1	1	3	2	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	C4	4.970098	1	1	2	2	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	P3	12.283735	1	1	4	0	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	CP3	11.11033	1	1	3	0	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	CPZ	11.226015	1	1	3	1	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	CZ	9.042421	1	1	2	1	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	FC4	4.326542	1	1	1	2	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	C3	9.173184	1	1	2	0	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	FCZ	6.822194	1	1	1	1	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	FZ	3.134397	1	1	0	1	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	F4	3.247706	1	1	0	2	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	FC3	6.774626	1	1	1	0	95.75085	136.67945	0.2124844	0.8561086
14	incongruent_switch	F3	4.420088	1	1	0	0	95.75085	136.67945	0.2124844	0.8561086
15	congruent_stay	PZ	8.915775	0	0	4	1	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	P4	9.533555	0	0	4	2	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	CP4	8.880592	0	0	3	2	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	C4	7.58884	0	0	2	2	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	P3	9.083306	0	0	4	0	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	CP3	9.378562	0	0	3	0	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	CPZ	9.126631	0	0	3	1	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	CZ	7.328183	0	0	2	1	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	FC4	7.303838	0	0	1	2	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	C3	9.541931	0	0	2	0	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	FCZ	4.915467	0	0	1	1	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	FZ	1.789701	0	0	0	1	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	F4	4.102421	0	0	0	2	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	FC3	6.625755	0	0	1	0	178.5134	272.1544	0.352636666	0.9790621
15	congruent_stay	F3	2.915131	0	0	0	0	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	PZ	8.47239	1	0	4	1	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	P4	9.95833	1	0	4	2	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	CP4	9.736133	1	0	3	2	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	C4	8.538772	1	0	2	2	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	P3	7.87083	1	0	4	0	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	CP3	7.222491	1	0	3	0	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	CPZ	8.520491	1	0	3	1	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	CZ	7.069414	1	0	2	1	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	FC4	7.309537	1	0	1	2	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	C3	7.044661	1	0	2	0	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	FCZ	4.69639	1	0	1	1	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	FZ	2.38332	1	0	0	1	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	F4	5.038506	1	0	0	2	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	FC3	5.537268	1	0	1	0	178.5134	272.1544	0.352636666	0.9790621
15	congruent_switch	F3	3.00148	1	0	0	0	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	PZ	4.524313	0	1	4	1	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	P4	4.611357	0	1	4	2	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	CP4	4.328966	0	1	3	2	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	C4	3.440429	0	1	2	2	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	P3	5.839756	0	1	4	0	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	CP3	6.000144	0	1	3	0	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	CPZ	3.820679	0	1	3	1	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	CZ	2.514509	0	1	2	1	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	FC4	2.675732	0	1	1	2	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	C3	5.805345	0	1	2	0	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	FCZ	0.432243	0	1	1	1	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	FZ	-1.848202	0	1	0	1	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	F4	1.002552	0	1	0	2	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	FC3	4.082977	0	1	1	0	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_stay	F3	0.331077	0	1	0	0	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	PZ	3.72815	1	1	4	1	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	P4	5.055802	1	1	4	2	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	CP4	5.094936	1	1	3	2	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	C4	5.156262	1	1	2	2	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	P3	5.984017	1	1	4	0	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	CP3	6.103147	1	1	3	0	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	CPZ	4.92978	1	1	3	1	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	CZ	3.886862	1	1	2	1	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	FC4	5.36413	1	1	1	2	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	C3	6.265846	1	1	2	0	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	FCZ	4.508843	1	1	1	1	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	FZ	1.790445	1	1	0	1	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	F4	2.912931	1	1	0	2	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	FC3	4.752671	1	1	1	0	178.5134	272.1544	0.352636666	0.9790621
15	incongruent_switch	F3	2.109644	1	1	0	0	178.5134	272.1544	0.352636666	0.9790621
16	congruent_stay	PZ	11.05145	0	0	4	1	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	P4	6.510196	0	0	4	2	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	CP4	6.100116	0	0	3	2	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	C4	4.502304	0	0	2	2	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	P3	9.581872	0	0	4	0	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	CP3	9.646263	0	0	3	0	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	CPZ	9.161024	0	0	3	1	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	CZ	7.529323	0	0	2	1	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	FC4	1.746313	0	0	1	2	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	C3	8.970772	0	0	2	0	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	FCZ	3.361465	0	0	1	1	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	FZ	0.850702	0	0	0	1	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	F4	-0.541685	0	0	0	2	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	FC3	5.90029	0	0	1	0	85.20345	76.26035	0.118391912	0.4104777
16	congruent_stay	F3	2.83482	0	0	0	0	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	PZ	10.799255	1	0	4	1	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	P4	8.149748	1	0	4	2	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	CP4	7.252098	1	0	3	2	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	C4	5.98948	1	0	2	2	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	P3	10.245695	1	0	4	0	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	CP3	9.500054	1	0	3	0	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	CPZ	8.484441	1	0	3	1	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	CZ	7.896762	1	0	2	1	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	FC4	3.709414	1	0	1	2	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	C3	9.132274	1	0	2	0	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	FCZ	4.966534	1	0	1	1	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	FZ	2.402452	1	0	0	1	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	F4	1.203213	1	0	0	2	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	FC3	7.124029	1	0	1	0	85.20345	76.26035	0.118391912	0.4104777
16	congruent_switch	F3	4.552461	1	0	0	0	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	PZ	12.505739	0	1	4	1	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	P4	10.156377	0	1	4	2	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	CP4	8.243272	0	1	3	2	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	C4	6.14445	0	1	2	2	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	P3	12.381497	0	1	4	0	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	CP3	11.145729	0	1	3	0	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	CPZ	9.39694	0	1	3	1	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	CZ	8.887397	0	1	2	1	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	FC4	3.79233	0	1	1	2	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	C3	9.844836	0	1	2	0	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	FCZ	5.575697	0	1	1	1	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	FZ	1.956005	0	1	0	1	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	F4	0.854627	0	1	0	2	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	FC3	7.159741	0	1	1	0	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_stay	F3	3.399605	0	1	0	0	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	PZ	7.459585	1	1	4	1	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	P4	7.953208	1	1	4	2	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	CP4	6.553733	1	1	3	2	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	C4	4.967444	1	1	2	2	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	P3	8.648375	1	1	4	0	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	CP3	7.458306	1	1	3	0	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	CPZ	4.782699	1	1	3	1	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	CZ	4.559165	1	1	2	1	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	FC4	3.359349	1	1	1	2	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	C3	6.889635	1	1	2	0	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	FCZ	2.755437	1	1	1	1	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	FZ	0.430201	1	1	0	1	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	F4	0.765054	1	1	0	2	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	FC3	5.398377	1	1	1	0	85.20345	76.26035	0.118391912	0.4104777
16	incongruent_switch	F3	2.213937	1	1	0	0	85.20345	76.26035	0.118391912	0.4104777
17	congruent_stay	PZ	10.685923	0	0	4	1	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	P4	9.936731	0	0	4	2	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	CP4	9.471804	0	0	3	2	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	C4	6.804041	0	0	2	2	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	P3	8.607876	0	0	4	0	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	CP3	7.873153	0	0	3	0	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	CPZ	10.856348	0	0	3	1	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	CZ	5.947019	0	0	2	1	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	FC4	3.386276	0	0	1	2	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	C3	4.885559	0	0	2	0	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	FCZ	2.063053	0	0	1	1	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	FZ	0.124432	0	0	0	1	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	F4	-0.582384	0	0	0	2	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	FC3	2.527303	0	0	1	0	90.6187	166.3049	0.201957656	0.4653102
17	congruent_stay	F3	-0.175642	0	0	0	0	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	PZ	12.820985	1	0	4	1	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	P4	12.828374	1	0	4	2	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	CP4	11.829975	1	0	3	2	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	C4	8.881761	1	0	2	2	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	P3	11.940455	1	0	4	0	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	CP3	10.540846	1	0	3	0	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	CPZ	12.524173	1	0	3	1	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	CZ	8.189543	1	0	2	1	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	FC4	4.415622	1	0	1	2	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	C3	7.238308	1	0	2	0	90.6187	166.3049	0.201957656	0.4653102
17	congruent_switch	FCZ	3.307498	1	0	1	1	90.6187	166.3049	0.201957656	0.4653102
